City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
447,Khani,GE,41.9563,42.9566,42.37,78,16,8.68,few clouds
448,Hambantota,LK,6.1241,81.1185,77.99,83,92,9.98,overcast clouds
449,Fonte Boa,BR,-2.4959,-66.2662,74.64,98,79,3.83,light rain
450,Rancho Palos Verdes,US,33.7445,-118.387,86.99,66,0,16.11,clear sky
451,Petrovsk,RU,52.3064,45.3917,44.17,96,99,3.69,overcast clouds
452,Safford,US,32.834,-109.7076,90.52,5,0,23.02,clear sky
453,Kruisfontein,ZA,-34.0033,24.7314,62.89,93,76,9.06,broken clouds
454,Broken Hill,AU,-31.95,141.4333,65.91,77,2,9.22,clear sky
455,Belawan,ID,3.7755,98.6832,75.49,89,100,2.84,overcast clouds
456,Chichibu,JP,35.9903,139.0764,60.58,43,0,1.39,clear sky
457,Alice Springs,AU,-23.7,133.8833,69.22,32,0,3.44,clear sky
458,Changji,CN,44.0167,87.3167,52.59,43,0,2.24,light rain
459,Mana,GF,5.6592,-53.7767,77.29,89,85,11.83,light rain
460,Ampanihy,MG,-24.7,44.75,71.51,86,58,12.08,broken clouds
461,Jumla,NP,29.2747,82.1838,46.58,63,2,4.9,clear sky
462,Cotonou,BJ,6.3654,2.4183,80.58,83,20,2.3,few clouds
463,Kaiserslautern,DE,49.45,7.75,38.34,94,0,3.44,clear sky
464,Pangoa,PE,-12.1167,-73.0,70.77,99,100,1.14,overcast clouds
465,Port Blair,IN,11.6667,92.75,80.46,78,94,1.16,overcast clouds
466,Cap Malheureux,MU,-19.9842,57.6142,76.46,85,16,1.01,few clouds
467,Taksimo,RU,56.3444,114.8794,20.43,89,100,1.16,overcast clouds
468,Stromness,GB,58.965,-3.296,37.36,86,95,1.99,overcast clouds
469,Panguna,PG,-6.3164,155.4848,79.36,58,48,2.39,scattered clouds
470,Kamaishi,JP,39.2667,141.8833,57.7,53,82,5.08,broken clouds
471,Lodwar,KE,3.1191,35.5973,85.32,42,9,11.39,clear sky
472,Yerofey Pavlovich,RU,53.9667,121.9667,26.85,62,100,9.08,overcast clouds
473,Bilma,NE,18.6853,12.9164,84.63,7,0,3.87,clear sky
474,Townsville,AU,-19.25,146.8,83.28,61,47,5.75,scattered clouds
475,Lakhdenpokhya,RU,61.5198,30.1992,31.89,98,99,5.59,overcast clouds
476,Todos Santos,MX,23.45,-110.2167,70.45,74,10,6.78,clear sky
477,Novo Aripuana,BR,-5.1206,-60.3797,75.2,97,100,2.71,overcast clouds
478,Mashhad,IR,36.297,59.6062,66.34,37,100,6.91,overcast clouds
479,Kavaratti,IN,10.5669,72.642,83.05,76,88,6.24,light rain
480,Takahashi,JP,34.7833,133.6167,62.19,54,2,1.5,clear sky
481,Eyrarbakki,IS,63.863,-21.1481,35.65,74,100,18.9,overcast clouds
482,Husavik,IS,66.0449,-17.3389,22.51,84,98,6.04,overcast clouds
483,East Wenatchee Bench,US,47.4257,-120.2812,52.18,32,75,18.41,broken clouds
484,Esperance,AU,-33.8667,121.9,55.24,69,37,9.86,scattered clouds
485,Tecpan,GT,14.7623,-90.9947,63.61,66,98,7.47,overcast clouds
486,Dwarka,IN,22.2394,68.9678,79.34,79,3,10.76,clear sky
487,Tuatapere,NZ,-46.1333,167.6833,58.21,61,61,2.64,broken clouds
488,Aguas Belas,BR,-9.1114,-37.1231,76.37,76,66,10.29,broken clouds
489,Katete,UG,-0.7818,29.7544,60.35,81,78,4.25,broken clouds
490,Oranjemund,NA,-28.55,16.4333,61.29,78,0,2.42,clear sky
491,Kudahuvadhoo,MV,2.6708,72.8944,84.07,67,100,11.07,overcast clouds
492,Armidale,AU,-30.5167,151.65,61.41,74,46,4.21,scattered clouds
493,Chicama,PE,-7.8447,-79.1469,68.54,71,95,7.99,overcast clouds
494,Yima,CN,34.7381,111.8839,66.25,36,0,2.24,clear sky
495,Catuday,PH,16.2923,119.8062,78.75,72,81,4.92,broken clouds
496,Coolum Beach,AU,-26.5333,153.1,75.34,87,73,10.07,broken clouds
497,Nairn,GB,57.5809,-3.8797,39.16,87,55,9.46,broken clouds
498,Port Hedland,AU,-20.3167,118.5667,73.45,78,6,8.05,clear sky
499,Stornoway,GB,58.2093,-6.3865,37.92,86,20,3.44,few clouds
500,Sovetskiy,RU,61.3614,63.5842,32.47,97,100,6.67,overcast clouds
501,Faanui,PF,-16.4833,-151.75,82.63,74,84,17.92,broken clouds
502,Dukat,RU,62.55,155.55,0.95,87,100,4.38,overcast clouds
503,Caraballeda,VE,10.6112,-66.8522,84.27,84,20,2.3,few clouds
504,Shahrud,IR,36.4182,54.9763,61.02,44,99,6.22,overcast clouds
505,Oistins,BB,13.0667,-59.5333,78.48,71,85,19.91,overcast clouds
506,Chengde,CN,40.9725,117.9361,55.76,50,27,1.23,scattered clouds
507,Severobaykalsk,RU,55.65,109.3167,20.52,87,100,4.21,overcast clouds
508,Fara In Sabina,IT,42.2089,12.7292,47.26,82,30,1.01,scattered clouds
509,Atyrau,KZ,47.1167,51.8833,53.62,82,75,6.71,broken clouds
510,Campbell River,CA,50.0163,-125.2446,47.59,49,75,5.75,broken clouds
511,Antalaha,MG,-14.9003,50.2788,72.5,86,64,7.14,broken clouds
512,Hofn,IS,64.2539,-15.2082,26.62,74,20,3.44,few clouds
513,Port Said,EG,31.2565,32.2841,60.78,88,0,5.75,clear sky
514,Wajima,JP,37.4,136.9,59.54,63,0,12.33,clear sky
515,Hede,CN,33.7681,120.2517,60.03,74,98,8.86,overcast clouds
516,Mayo,US,38.8876,-76.5119,54.36,47,100,11.01,overcast clouds
517,Phan Thiet,VN,10.9333,108.1,74.82,77,95,3.42,overcast clouds
518,Mount Isa,AU,-20.7333,139.5,83.97,32,56,4.61,broken clouds
519,Cayenne,GF,4.9333,-52.3333,82.09,1,75,6.91,broken clouds
520,Dinar,TR,38.065,30.1656,51.76,72,96,8.57,overcast clouds
521,Kolokani,ML,13.5728,-8.0339,86.68,11,21,8.95,few clouds
522,Marieville,CA,45.4334,-73.1658,47.01,91,100,2.1,overcast clouds
523,Jishou,CN,28.3167,109.7167,65.53,83,85,2.17,overcast clouds
524,Bad Aussee,AT,47.61,13.7824,32.92,100,100,3.33,light snow
525,Kahului,US,20.8947,-156.47,84.22,64,40,19.57,scattered clouds
526,Cadillac,US,44.2519,-85.4012,37.08,69,100,9.22,overcast clouds
527,Thinadhoo,MV,0.5333,72.9333,83.52,68,72,10.63,broken clouds
528,Pitimbu,BR,-7.4706,-34.8086,79.39,82,97,11.1,overcast clouds
529,Parfenyevo,RU,58.484,43.4088,39.29,99,100,6.8,overcast clouds
530,Shingu,JP,33.7333,135.9833,65.03,52,0,1.05,clear sky
531,Joshimath,IN,30.5667,79.5667,53.51,45,1,8.34,clear sky
532,Sambava,MG,-14.2667,50.1667,73.18,89,98,9.84,overcast clouds
533,Wakkanai,JP,45.4094,141.6739,39.04,79,19,2.57,few clouds
534,Yuryevets,RU,57.3201,43.1041,37.83,99,100,8.08,overcast clouds
535,Bereda,ES,43.2686,-7.5406,43.14,100,55,1.39,broken clouds
536,The Valley,AI,18.217,-63.0578,80.46,73,20,16.11,few clouds
537,Shipunovo,RU,52.1582,82.2173,31.32,84,6,4.9,clear sky
538,Kununurra,AU,-15.7667,128.7333,66.18,88,44,0.0,scattered clouds
539,Tual,ID,-5.6667,132.75,84.45,71,38,14.45,scattered clouds
540,Lakatoro,VU,-16.0999,167.4164,84.47,68,53,7.25,broken clouds
541,Pangani,TZ,-5.4333,38.9667,79.03,81,44,6.78,light rain
542,Zyryanka,RU,65.75,150.85,-6.48,93,98,7.11,overcast clouds
543,Oranjestad,AW,12.524,-70.027,82.35,69,20,23.02,few clouds
544,Nueva Loja,EC,0.0847,-76.8828,84.22,74,75,5.75,broken clouds
545,Minsk,BY,53.9,27.5667,37.15,78,100,5.82,overcast clouds
546,Mount Gambier,AU,-37.8333,140.7667,62.51,72,86,13.8,overcast clouds
547,Pativilca,PE,-10.7,-77.7833,69.3,80,62,7.07,broken clouds
548,Black River,JM,18.0264,-77.8487,79.34,75,90,2.39,overcast clouds
549,Nioro,GM,13.35,-15.75,85.08,24,5,6.85,clear sky
550,Howard Springs,AU,-12.497,131.047,82.87,97,91,4.05,overcast clouds
551,Seymchan,RU,62.8833,152.4333,0.28,77,100,9.01,overcast clouds
552,Pathein,MM,16.7833,94.7333,76.73,85,19,5.44,few clouds
553,Terrace,CA,54.5163,-128.6035,44.51,42,75,8.05,broken clouds
554,Sur,OM,22.5667,59.5289,86.88,42,89,9.46,overcast clouds
555,Melfort,CA,52.8667,-104.6177,39.33,56,90,13.24,overcast clouds
556,Summerville,US,33.0185,-80.1757,51.8,56,100,18.41,overcast clouds
557,Rio Bueno,CL,-40.3167,-72.9667,53.74,93,48,3.27,scattered clouds
558,Polunochnoye,RU,60.8697,60.4153,32.61,99,100,5.35,overcast clouds
559,Asau,RO,46.4333,26.4,43.72,100,100,3.27,overcast clouds
560,Gigmoto,PH,13.7796,124.39,79.09,88,100,13.29,moderate rain
561,Malchevskaya,RU,49.0552,40.3625,48.42,79,75,7.61,broken clouds
562,Belmonte,BR,-15.8631,-38.8828,78.37,79,22,6.69,few clouds
563,Tezu,IN,27.9167,96.1667,65.97,78,19,3.83,few clouds
564,Kars,TR,40.602,43.095,25.5,79,13,2.42,few clouds
565,Arlit,NE,18.7369,7.3853,88.65,5,0,6.73,clear sky
566,Sipoo,FI,60.3775,25.2691,36.03,80,40,18.41,scattered clouds
567,Shestakovo,RU,56.4915,103.96,29.79,97,100,2.57,light snow
568,Khandyga,RU,62.6667,135.6,24.94,92,100,2.86,overcast clouds
569,Ouadda,CF,8.0777,22.4007,76.41,48,95,5.3,overcast clouds
570,Champerico,GT,14.3,-91.9167,81.14,66,81,9.48,broken clouds
571,Galesong,ID,-5.3166,119.3661,73.42,79,95,3.09,overcast clouds
572,Otane,NZ,-39.8833,176.6333,61.02,52,0,0.67,clear sky
573,Murovani Kurylivtsi,UA,48.7235,27.5189,44.06,72,100,13.51,overcast clouds
574,Pilot Butte,CA,50.4668,-104.4178,44.65,70,100,19.57,overcast clouds
575,Auch,FR,43.65,0.5833,44.35,77,52,3.38,broken clouds
576,Manado,ID,1.487,124.8455,77.77,94,20,1.14,few clouds
577,Mahibadhoo,MV,3.7833,72.9667,83.89,73,98,11.88,overcast clouds
578,Tekeli,KZ,44.83,78.8239,44.1,71,93,3.13,overcast clouds
579,La Romana,DO,18.4273,-68.9728,84.56,61,20,6.91,few clouds
580,Mountain Home,US,43.133,-115.6912,49.48,100,0,26.46,clear sky
581,Alihe,CN,50.5667,123.7167,36.39,89,100,17.05,overcast clouds
582,Burriana,ES,39.889,-0.085,59.7,69,23,3.87,few clouds
583,Plettenberg Bay,ZA,-34.0527,23.3716,60.51,86,14,8.7,few clouds
584,Birao,CF,10.2849,22.7882,85.57,29,41,5.35,scattered clouds
585,Kapit,MY,2.0167,112.9333,72.75,99,100,1.39,light rain
586,Lagoa Vermelha,BR,-28.2086,-51.5258,59.25,92,56,3.27,broken clouds
587,Voh,NC,-20.9667,164.7,81.18,76,77,5.84,broken clouds
588,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,67.21,85,41,10.13,scattered clouds
589,La Rioja,ES,42.25,-2.5,37.18,80,83,5.23,broken clouds
590,Lannion,FR,48.75,-3.4167,42.01,83,20,4.61,few clouds
591,Demyanovo,RU,60.3511,47.0842,38.34,95,88,9.95,overcast clouds
592,Sao Joao Da Barra,BR,-21.6403,-41.0511,77.41,88,92,9.69,overcast clouds
593,Pacific Grove,US,36.6177,-121.9166,73.87,66,0,13.0,clear sky
594,Bonthe,SL,7.5264,-12.505,78.93,88,82,4.12,broken clouds
595,Mecca,SA,21.4267,39.8261,81.25,32,7,5.53,clear sky
596,Yumen,CN,40.2833,97.2,48.33,34,22,4.7,few clouds
597,Belize,BZ,17.25,-88.75,71.92,65,90,7.05,overcast clouds
598,Itarema,BR,-2.9248,-39.9167,76.39,86,100,6.98,overcast clouds
599,Krasnoselkup,RU,65.7,82.4667,-15.65,100,48,5.88,scattered clouds
600,Marawi,PH,7.9986,124.2928,69.57,90,100,2.21,overcast clouds
601,Kaman,IN,27.65,77.2667,84.97,11,0,6.31,clear sky
602,Farafangana,MG,-22.8167,47.8333,74.79,83,55,7.85,light rain
603,Lundazi,ZM,-12.2929,33.1782,63.57,94,13,8.25,few clouds
604,Swift Current,CA,50.2834,-107.8014,43.61,56,40,24.16,scattered clouds
605,Bathsheba,BB,13.2167,-59.5167,78.73,71,93,18.88,overcast clouds
606,Quelimane,MZ,-17.8786,36.8883,76.95,94,20,2.3,few clouds
607,Paciran,ID,-6.8767,112.3761,76.93,88,93,7.4,overcast clouds
608,Maniitsoq,GL,65.4167,-52.9,18.18,81,71,4.65,broken clouds
609,Paamiut,GL,61.994,-49.6678,24.67,77,30,8.75,scattered clouds
610,Zemaiciu Naumiestis,LT,55.3592,21.7022,38.53,75,25,17.69,scattered clouds
611,Darnah,LY,32.767,22.6367,61.07,58,45,9.64,scattered clouds
612,Tilichiki,RU,60.4667,166.1,22.6,77,54,2.86,broken clouds
613,Saint-Louis,SN,16.3333,-15.0,91.04,17,4,16.42,clear sky
614,Mount Barker,AU,-35.0667,138.8667,74.66,45,84,9.8,broken clouds
615,Takoradi,GH,4.8845,-1.7554,81.01,85,92,7.56,overcast clouds
616,Matay,EG,28.419,30.7792,67.8,46,100,16.26,overcast clouds
617,Cairns,AU,-16.9167,145.7667,84.11,79,40,10.36,scattered clouds
618,Quatre Cocos,MU,-20.2078,57.7625,77.11,81,20,14.12,few clouds
619,Kabompo,ZM,-13.5927,24.2008,62.17,98,99,3.29,light rain
620,Homer,US,59.6425,-151.5483,34.03,53,9,12.48,clear sky
621,Awbari,LY,26.5921,12.7805,75.29,19,0,4.72,clear sky
622,Omsukchan,RU,62.5333,155.8,4.78,85,100,5.08,overcast clouds
623,Hirara,JP,24.8,125.2833,71.46,94,40,6.91,scattered clouds
624,Avera,US,33.194,-82.5271,55.38,44,90,13.13,overcast clouds
625,Acapulco,MX,16.8634,-99.8901,84.9,60,39,10.47,scattered clouds
626,Tashtyp,RU,52.7939,89.8983,28.38,81,100,12.97,overcast clouds
627,Yurla,RU,59.3259,54.3223,36.52,99,100,7.05,overcast clouds
628,Noumea,NC,-22.2763,166.4572,81.0,99,69,11.07,broken clouds
629,Kimbe,PG,-5.5502,150.1429,82.0,82,82,1.72,broken clouds
630,Alanya,TR,36.5438,31.9998,63.63,77,100,9.44,overcast clouds
631,Broome,US,42.2506,-75.833,47.7,69,100,10.36,light rain
632,Camana,PE,-16.6228,-72.7111,68.97,82,62,6.4,broken clouds
633,Namtsy,RU,62.7161,129.6658,19.99,89,100,9.31,overcast clouds
634,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,79.47,82,100,9.17,overcast clouds
635,State College,US,40.7934,-77.86,44.82,72,75,14.97,broken clouds
636,Vaitape,PF,-16.5167,-151.75,82.67,74,82,17.92,broken clouds
637,Sombrio,BR,-29.1139,-49.6167,71.94,93,56,1.74,broken clouds
638,Smithers,CA,54.7804,-127.1743,39.52,48,75,12.66,broken clouds
639,Qasigiannguit,GL,68.8193,-51.1922,1.99,96,80,5.21,broken clouds
640,Xining,CN,36.6167,101.7667,46.13,20,27,2.57,scattered clouds
641,Yerbogachen,RU,61.2767,108.0108,13.91,94,21,5.91,few clouds
642,Korla,CN,41.7597,86.1469,64.67,30,100,8.68,overcast clouds
643,Kalinovskoye,RU,44.8635,42.9622,48.78,87,16,1.36,few clouds
644,Sainte-Rose,GP,16.3324,-61.6979,77.04,69,75,10.36,broken clouds
645,Arman,RU,59.7,150.1667,17.02,82,50,3.69,scattered clouds
646,Rincon,US,32.296,-81.2354,54.86,43,77,11.45,broken clouds
647,Verkhnyaya Toyma,RU,62.2349,44.9985,35.67,100,100,3.6,overcast clouds
648,Sa Kaeo,TH,13.75,102.3333,75.06,46,44,0.83,scattered clouds
649,Pekan,MY,3.4836,103.3996,75.31,90,87,3.02,overcast clouds
650,Praia,CV,14.9215,-23.5087,72.14,73,0,16.11,clear sky
651,Constitucion,CL,-35.3333,-72.4167,54.66,88,4,4.56,clear sky
652,Portales,US,34.1862,-103.3344,86.32,4,1,8.01,clear sky
653,Mandalgovi,MN,45.7625,106.2708,38.21,57,100,4.09,overcast clouds
654,Tivaouane,SN,14.9515,-16.8129,73.74,44,4,17.85,clear sky
655,Ciudad Bolivar,VE,8.1222,-63.5497,89.19,44,84,11.97,broken clouds
656,Gari,RU,59.4307,62.3497,32.97,98,99,6.51,overcast clouds
657,Baruun-Urt,MN,46.6806,113.2792,34.75,50,1,15.14,clear sky
658,Lengshuijiang,CN,27.6881,111.4294,67.32,83,100,1.66,overcast clouds
659,Boa Vista,BR,2.8197,-60.6733,82.38,69,40,11.5,scattered clouds
660,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,78.35,63,39,2.71,scattered clouds
661,Padang,ID,-0.9492,100.3543,73.45,76,82,3.89,broken clouds
662,Yangambi,CD,0.8102,24.4336,73.42,68,39,1.28,scattered clouds
663,Skjervoy,NO,70.0311,20.9714,33.8,86,100,14.25,overcast clouds
664,Tsogni,GA,-2.7942,10.0988,72.84,89,78,3.4,broken clouds
665,Beringovskiy,RU,63.05,179.3167,34.09,85,92,24.49,overcast clouds
666,Khorixas,NA,-20.3667,14.9667,70.5,35,0,2.06,clear sky
667,Balkanabat,TM,39.5108,54.3671,67.69,44,100,6.93,overcast clouds
668,Udachnyy,RU,66.4167,112.4,3.58,99,80,1.74,broken clouds
669,Izumo,JP,35.3667,132.7667,53.55,76,0,9.22,clear sky
670,Kosa,RU,59.9445,54.9977,35.92,99,100,7.02,overcast clouds
